# ENERGY SUPPLY GROUP 28,
# Wind park in Luxemburg with 140 turbines.,
#,
# time [s], power [MW]
26613000,43.409414
26613900,38.929333
26614800,34.657589
26615700,30.589223
26616600,26.719273
26617500,26.719273
26618400,23.042779
26619300,19.554781
26620200,19.554781
26621100,16.250318
26622000,16.250318
26622900,13.12443
26623800,10.172157
26624700,10.172157
26625600,7.388537
26626500,7.388537
26627400,7.388537
26628300,7.388537
26629200,7.388537
26630100,4.768612
26631000,2.307419
26631900,2.307419
26632800,0
26633700,0
26634600,0
26635500,0
26636400,0
26637300,0
26638200,0
26639100,0
26640000,0
26640900,0
26641800,0
26642700,0
26643600,0
26644500,0
26645400,0
26646300,0
26647200,0
26648100,0
26649000,0
26649900,0
26650800,0
26651700,0
26652600,0
26653500,0
26654400,0
26655300,0
26656200,0
26657100,0
26658000,0
26658900,0
26659800,0
26660700,0
26661600,0
26662500,0
26663400,0
26664300,0
26665200,0
26666100,0
26667000,0
26667900,0
26668800,0
26669700,0
26670600,0
26671500,0
26672400,0
26673300,0
26674200,0
26675100,0
26676000,0
26676900,0
26677800,0
26678700,0
26679600,0
26680500,0
26681400,0
26682300,0
26683200,0
26684100,0
26685000,0
26685900,0
26686800,0
26687700,0
26688600,0
26689500,0
26690400,0
26691300,0
26692200,0
26693100,0
26694000,0
26694900,0
26695800,0
26696700,0
26697600,0
26698500,0
26699400,0
26700300,0
26701200,0
26702100,0
26703000,0
26703900,0
26704800,0
26705700,0
26706600,0
26707500,0
26708400,0
26709300,0
26710200,0
26711100,0
26712000,0
26712900,0
26713800,0
26714700,0
26715600,0
26716500,0
26717400,0
26718300,0
26719200,0
26720100,0
26721000,0
26721900,0
26722800,0
26723700,0
26724600,0
26725500,0
26726400,0
26727300,0
26728200,0
26729100,0
26730000,0
26730900,0
26731800,0
26732700,0
26733600,0
26734500,0
26735400,0
26736300,0
26737200,0
26738100,0
26739000,0
26739900,0
26740800,0
26741700,0
26742600,0
26743500,0
26744400,0
26745300,0
26746200,0
26747100,0
26748000,0
26748900,0
26749800,0
26750700,0
26751600,0
26752500,0
26753400,0
26754300,0
26755200,0
26756100,0
26757000,0
26757900,0
26758800,0
26759700,0
26760600,0
26761500,0
26762400,0
26763300,0
26764200,0
26765100,0
26766000,0
26766900,0
26767800,0
26768700,0
26769600,0
26770500,0
26771400,0
26772300,0
26773200,0
26774100,0
26775000,0
26775900,0
26776800,0
26777700,0
26778600,0
26779500,0
26780400,0
26781300,0
26782200,0
26783100,0
26784000,0
26784900,0
26785800,0
26786700,0
26787600,0
26788500,0
26789400,0
26790300,0
26791200,0
26792100,0
26793000,0
26793900,2.307419
26794800,4.768612
26795700,7.388537
26796600,10.172157
26797500,16.250318
26798400,19.554781
26799300,23.042779
26800200,26.719273
26801100,30.589223
26802000,34.657589
26802900,38.929333
26803800,48.102793
26804700,53.01443
26805600,58.149286
26806500,63.51232
26807400,69.108495
26808300,81.020103
26809200,87.345458
26810100,93.923795
26811000,100.760073
26811900,107.859253
26812800,115.226295
26813700,122.86616
26814600,130.783808
26815500,138.9842
26816400,147.472296
26817300,147.472296
26818200,156.253056
26819100,156.253056
26820000,156.253056
26820900,147.472296
26821800,138.9842
26822700,130.783808
26823600,122.86616
26824500,107.859253
26825400,93.923795
26826300,81.020103
26827200,69.108495
26828100,69.108495
26829000,69.108495
26829900,74.942769
26830800,74.942769
26831700,74.942769
26832600,74.942769
26833500,74.942769
26834400,74.942769
26835300,63.51232
26836200,58.149286
26837100,48.102793
26838000,38.929333
26838900,30.589223
26839800,19.554781
26840700,10.172157
26841600,2.307419
26842500,0
26843400,0
26844300,0
26845200,0
26846100,0
26847000,0
26847900,0
26848800,0
26849700,0
26850600,0
26851500,0
26852400,0
26853300,0
26854200,0
26855100,0
26856000,0
26856900,0
26857800,0
26858700,0
26859600,0
26860500,0
26861400,0
26862300,0
26863200,0
26864100,0
26865000,0
26865900,0
26866800,0
26867700,0
26868600,0
26869500,0
26870400,0
26871300,0
26872200,0
26873100,0
26874000,0
26874900,0
26875800,0
26876700,0
26877600,0
26878500,0
26879400,0
26880300,0
26881200,0
26882100,0
26883000,0
26883900,0
26884800,0
26885700,0
26886600,0
26887500,0
26888400,0
26889300,0
26890200,0
26891100,0
26892000,0
26892900,0
26893800,0
26894700,0
26895600,0
26896500,0
26897400,0
26898300,0
26899200,0
26900100,0
26901000,0
26901900,0
26902800,0
26903700,0
26904600,0
26905500,0
26906400,0
26907300,0
26908200,0
26909100,0
26910000,0
26910900,0
26911800,0
26912700,0
26913600,0
26914500,0
26915400,0
26916300,0
26917200,0
26918100,0
26919000,0
26919900,0
26920800,0
26921700,0
26922600,0
26923500,0
26924400,0
26925300,0
26926200,0
26927100,0
26928000,0
26928900,0
26929800,0
26930700,0
26931600,0
26932500,0
26933400,0
26934300,0
26935200,0
26936100,0
26937000,0
26937900,0
26938800,0
26939700,0
26940600,0
26941500,0
26942400,0
26943300,0
26944200,0
26945100,0
26946000,0
26946900,0
26947800,0
26948700,0
26949600,0
26950500,0
26951400,0
26952300,0
26953200,0
26954100,0
26955000,0
26955900,0
26956800,0
26957700,0
26958600,0
26959500,0
26960400,0
26961300,0
26962200,0
26963100,0
26964000,0
26964900,0
26965800,0
26966700,0
26967600,0
26968500,0
26969400,0
26970300,0
26971200,0
26972100,0
26973000,0
26973900,0
26974800,0
26975700,0
26976600,0
26977500,0
26978400,0
26979300,0
26980200,0
26981100,0
26982000,0
26982900,0
26983800,0
26984700,0
26985600,0
26986500,0
26987400,0
26988300,0
26989200,0
26990100,0
26991000,0
26991900,0
26992800,0
26993700,0
26994600,0
26995500,0
26996400,0
26997300,0
26998200,0
26999100,0
27000000,0
27000900,0
27001800,0
27002700,0
27003600,0
27004500,0
27005400,0
27006300,0
27007200,0
27008100,0
27009000,0
27009900,0
27010800,0
27011700,0
27012600,0
27013500,0
27014400,0
27015300,0
27016200,0
27017100,0
27018000,0
27018900,0
27019800,0
27020700,0
27021600,0
27022500,0
27023400,0
27024300,0
27025200,0
27026100,0
27027000,0
27027900,0
27028800,0
27029700,0
27030600,0
27031500,0
27032400,0
27033300,0
27034200,0
27035100,0
27036000,0
27036900,0
27037800,0
27038700,0
27039600,0
27040500,0
27041400,0
27042300,0
27043200,0
27044100,0
27045000,0
27045900,0
27046800,0
27047700,0
27048600,0
27049500,0
27050400,0
27051300,0
27052200,0
27053100,0
27054000,0
27054900,0
27055800,0
27056700,0
27057600,0
27058500,0
27059400,0
27060300,0
27061200,0
27062100,0
27063000,0
27063900,0
27064800,0
27065700,0
27066600,0
27067500,0
27068400,0
27069300,0
27070200,0
27071100,0
27072000,0
27072900,0
27073800,0
27074700,0
27075600,0
27076500,0
27077400,0
27078300,0
27079200,0
27080100,0
27081000,0
27081900,0
27082800,0
27083700,0
27084600,0
27085500,0
27086400,0
27087300,0
27088200,0
27089100,0
27090000,0
27090900,0
27091800,0
27092700,0
27093600,0
27094500,0
27095400,0
27096300,0
27097200,0
27098100,0
27099000,0
27099900,0
27100800,0
27101700,0
27102600,0
27103500,0
27104400,0
27105300,0
27106200,0
27107100,0
27108000,0
27108900,0
27109800,0
27110700,0
27111600,0
27112500,0
27113400,0
27114300,0
27115200,0
27116100,0
27117000,0
27117900,0
27118800,0
27119700,0
27120600,0
27121500,0
27122400,0
27123300,0
27124200,0
27125100,0
27126000,0
27126900,0
27127800,0
27128700,0
27129600,0
27130500,0
27131400,0
27132300,0
27133200,0
27134100,0
27135000,0
27135900,0
27136800,0
27137700,0
27138600,0
27139500,0
27140400,0
27141300,0
27142200,0
27143100,0
27144000,0
27144900,0
27145800,0
27146700,2.307419
27147600,7.388537
27148500,7.388537
27149400,10.172157
27150300,13.12443
27151200,16.250318
27152100,19.554781
27153000,19.554781
27153900,23.042779
27154800,26.719273
27155700,26.719273
27156600,30.589223
27157500,34.657589
27158400,38.929333
27159300,43.409414
27160200,43.409414
27161100,48.102793
27162000,53.01443
27162900,58.149286
27163800,58.149286
27164700,58.149286
27165600,63.51232
27166500,63.51232
27167400,69.108495
27168300,69.108495
27169200,74.942769
27170100,74.942769
27171000,81.020103
27171900,87.345458
27172800,87.345458
27173700,87.345458
27174600,87.345458
27175500,93.923795
27176400,93.923795
27177300,87.345458
27178200,81.020103
27179100,74.942769
27180000,69.108495
27180900,63.51232
27181800,58.149286
27182700,58.149286
27183600,53.01443
27184500,48.102793
27185400,43.409414
27186300,38.929333
27187200,34.657589
27188100,30.589223
27189000,26.719273
27189900,23.042779
27190800,19.554781
27191700,16.250318
27192600,10.172157
27193500,7.388537
27194400,4.768612
27195300,4.768612
27196200,4.768612
27197100,4.768612
27198000,4.768612
27198900,4.768612
27199800,4.768612
27200700,4.768612
27201600,4.768612
27202500,7.388537
27203400,7.388537
27204300,7.388537
27205200,10.172157
27206100,13.12443
27207000,16.250318
27207900,19.554781
27208800,23.042779
27209700,23.042779
27210600,26.719273
27211500,26.719273
27212400,26.719273
27213300,26.719273
27214200,26.719273
27215100,26.719273
27216000,30.589223
27216900,30.589223
27217800,30.589223
27218700,26.719273
27219600,26.719273
27220500,30.589223
27221400,30.589223
27222300,30.589223
27223200,34.657589
27224100,30.589223
27225000,30.589223
27225900,30.589223
27226800,30.589223
27227700,30.589223
27228600,34.657589
27229500,38.929333
27230400,43.409414
27231300,48.102793
27232200,53.01443
27233100,58.149286
27234000,63.51232
27234900,74.942769
27235800,81.020103
27236700,87.345458
27237600,100.760073
27238500,100.760073
27239400,100.760073
27240300,107.859253
27241200,107.859253
27242100,107.859253
27243000,107.859253
27243900,107.859253
27244800,107.859253
27245700,100.760073
27246600,93.923795
27247500,87.345458
27248400,74.942769
27249300,74.942769
27250200,69.108495
27251100,63.51232
27252000,63.51232
27252900,58.149286
27253800,58.149286
27254700,58.149286
27255600,53.01443
27256500,53.01443
27257400,48.102793
27258300,48.102793
27259200,43.409414
27260100,43.409414
27261000,43.409414
27261900,43.409414
27262800,43.409414
27263700,38.929333
27264600,38.929333
27265500,34.657589
27266400,34.657589
27267300,26.719273
27268200,19.554781
27269100,13.12443
27270000,7.388537
27270900,4.768612
27271800,2.307419
27272700,0
27273600,0
27274500,0
27275400,0
27276300,0
27277200,0
27278100,0
27279000,2.307419
27279900,2.307419
27280800,2.307419
27281700,4.768612
27282600,4.768612
27283500,4.768612
27284400,4.768612
27285300,4.768612
27286200,4.768612
27287100,4.768612
27288000,4.768612
27288900,4.768612
27289800,4.768612
27290700,4.768612
27291600,2.307419
27292500,2.307419
27293400,2.307419
27294300,2.307419
27295200,2.307419
27296100,2.307419
27297000,2.307419
27297900,2.307419
27298800,0
27299700,0
27300600,0
27301500,0
27302400,4.768612
27303300,4.768612
27304200,7.388537
27305100,7.388537
27306000,10.172157
27306900,10.172157
27307800,10.172157
27308700,10.172157
27309600,10.172157
27310500,10.172157
27311400,10.172157
27312300,10.172157
27313200,10.172157
27314100,7.388537
27315000,7.388537
27315900,7.388537
27316800,7.388537
27317700,7.388537
27318600,7.388537
27319500,7.388537
27320400,7.388537
27321300,7.388537
27322200,4.768612
27323100,4.768612
27324000,2.307419
27324900,2.307419
27325800,0
27326700,0
27327600,0
27328500,0
27329400,0
27330300,0
27331200,0
27332100,0
27333000,0
27333900,0
27334800,0
27335700,0
27336600,0
27337500,0
27338400,0
27339300,0
27340200,0
27341100,0
27342000,0
27342900,0
27343800,2.307419
27344700,2.307419
27345600,2.307419
27346500,4.768612
27347400,4.768612
27348300,4.768612
27349200,7.388537
27350100,4.768612
27351000,4.768612
27351900,2.307419
27352800,2.307419
27353700,0
27354600,0
27355500,0
27356400,0
27357300,0
27358200,0
27359100,0
27360000,0
27360900,0
27361800,0
27362700,2.307419
27363600,2.307419
27364500,4.768612
27365400,4.768612
27366300,4.768612
27367200,7.388537
27368100,7.388537
27369000,7.388537
27369900,7.388537
27370800,7.388537
27371700,7.388537
27372600,7.388537
27373500,10.172157
27374400,10.172157
27375300,10.172157
27376200,10.172157
27377100,10.172157
27378000,10.172157
27378900,10.172157
27379800,10.172157
27380700,10.172157
27381600,10.172157
27382500,7.388537
27383400,7.388537
27384300,4.768612
27385200,4.768612
27386100,4.768612
27387000,4.768612
27387900,4.768612
27388800,7.388537
27389700,7.388537
27390600,10.172157
27391500,10.172157
27392400,13.12443
27393300,16.250318
27394200,19.554781
27395100,23.042779
27396000,26.719273
27396900,26.719273
27397800,30.589223
27398700,30.589223
27399600,30.589223
27400500,30.589223
27401400,30.589223
27402300,34.657589
27403200,34.657589
27404100,34.657589
27405000,34.657589
27405900,38.929333
27406800,38.929333
27407700,38.929333
27408600,38.929333
27409500,38.929333
27410400,38.929333
27411300,38.929333
27412200,38.929333
27413100,38.929333
27414000,34.657589
27414900,38.929333
27415800,38.929333
27416700,38.929333
27417600,38.929333
27418500,38.929333
27419400,43.409414
27420300,43.409414
27421200,48.102793
27422100,48.102793
27423000,48.102793
27423900,48.102793
27424800,48.102793
27425700,43.409414
27426600,43.409414
27427500,38.929333
27428400,38.929333
27429300,34.657589
27430200,26.719273
27431100,23.042779
27432000,19.554781
27432900,16.250318
27433800,13.12443
27434700,10.172157
27435600,7.388537
27436500,2.307419
27437400,0
27438300,0
27439200,0
27440100,0
27441000,0
27441900,0
27442800,0
27443700,0
27444600,0
27445500,0
27446400,0
27447300,0
27448200,0
27449100,0
27450000,0
27450900,0
27451800,0
27452700,0
27453600,0
27454500,0
27455400,0
27456300,0
27457200,0
27458100,0
27459000,0
27459900,0
27460800,0
27461700,0
27462600,0
27463500,0
27464400,0
27465300,0
27466200,0
27467100,0
27468000,0
27468900,0
27469800,0
27470700,0
27471600,0
27472500,0
27473400,0
27474300,0
27475200,2.307419
27476100,4.768612
27477000,7.388537
27477900,7.388537
27478800,10.172157
27479700,10.172157
27480600,10.172157
27481500,7.388537
27482400,7.388537
27483300,10.172157
27484200,10.172157
27485100,10.172157
27486000,10.172157
27486900,10.172157
27487800,10.172157
27488700,10.172157
27489600,10.172157
27490500,10.172157
27491400,10.172157
27492300,10.172157
27493200,10.172157
27494100,7.388537
27495000,7.388537
27495900,7.388537
27496800,4.768612
27497700,2.307419
27498600,0
27499500,0
27500400,0
27501300,0
27502200,0
27503100,0
27504000,0
27504900,0
27505800,0
27506700,0
27507600,0
27508500,0
27509400,0
27510300,0
27511200,0
27512100,0
27513000,2.307419
27513900,7.388537
27514800,13.12443
27515700,16.250318
27516600,19.554781
27517500,23.042779
27518400,26.719273
27519300,26.719273
27520200,30.589223
27521100,30.589223
27522000,30.589223
27522900,30.589223
27523800,26.719273
27524700,23.042779
27525600,19.554781
27526500,13.12443
27527400,4.768612
27528300,0
27529200,0
27530100,0
27531000,0
27531900,0
27532800,0
27533700,0
27534600,0
27535500,0
27536400,0
27537300,0
27538200,0
27539100,0
27540000,0
27540900,0
27541800,0
27542700,0
27543600,0
27544500,0
27545400,0
27546300,0
27547200,0
27548100,0
27549000,0
27549900,0
27550800,0
27551700,0
27552600,0
27553500,0
27554400,0
27555300,0
27556200,0
27557100,0
27558000,0
27558900,0
27559800,0
27560700,0
27561600,0
27562500,0
27563400,0
27564300,0
27565200,0
27566100,0
27567000,0
27567900,0
27568800,0
27569700,0
27570600,0
27571500,0
27572400,0
27573300,0
27574200,0
27575100,0
27576000,0
27576900,0
27577800,0
27578700,0
27579600,0
27580500,0
27581400,0
27582300,0
27583200,0
27584100,0
27585000,0
27585900,0
27586800,0
27587700,0
27588600,0
27589500,0
27590400,0
27591300,0
27592200,0
27593100,0
27594000,0
27594900,0
27595800,0
27596700,0
27597600,0
27598500,0
27599400,0
27600300,0
27601200,4.768612
27602100,4.768612
27603000,7.388537
27603900,10.172157
27604800,10.172157
27605700,10.172157
27606600,10.172157
27607500,10.172157
27608400,10.172157
27609300,4.768612
27610200,0
27611100,0
27612000,0
27612900,0
27613800,0
27614700,0
27615600,0
27616500,0
27617400,0
27618300,0
27619200,0
27620100,0
27621000,0
27621900,0
27622800,0
27623700,0
27624600,0
27625500,0
27626400,0
27627300,0
27628200,0
27629100,0
27630000,0
27630900,0
27631800,0
27632700,0
27633600,0
27634500,0
27635400,0
27636300,0
27637200,0
27638100,0
27639000,0
27639900,0
27640800,0
27641700,0
27642600,0
27643500,0
27644400,0
27645300,0
27646200,0
27647100,0
27648000,0
27648900,0
27649800,0
27650700,0
27651600,0
27652500,0
27653400,0
27654300,0
27655200,0
27656100,0
27657000,0
27657900,0
27658800,0
27659700,0
27660600,0
27661500,0
27662400,0
27663300,0
27664200,0
27665100,0
27666000,0
27666900,0
27667800,0
27668700,0
27669600,0
27670500,0
27671400,0
27672300,0
27673200,0
27674100,0
27675000,0
27675900,0
27676800,0
27677700,0
27678600,0
27679500,0
27680400,0
27681300,0
27682200,0
27683100,0
27684000,0
27684900,0
27685800,0
27686700,0
27687600,0
27688500,0
27689400,2.307419
27690300,4.768612
27691200,7.388537
27692100,4.768612
27693000,4.768612
27693900,4.768612
27694800,4.768612
27695700,7.388537
27696600,10.172157
27697500,13.12443
27698400,16.250318
27699300,16.250318
27700200,16.250318
27701100,19.554781
27702000,19.554781
27702900,23.042779
27703800,26.719273
27704700,30.589223
27705600,30.589223
27706500,34.657589
27707400,43.409414
27708300,48.102793
27709200,53.01443
27710100,53.01443
27711000,53.01443
27711900,53.01443
27712800,53.01443
27713700,58.149286
27714600,58.149286
27715500,58.149286
27716400,58.149286
27717300,58.149286
27718200,63.51232
27719100,63.51232
27720000,63.51232
27720900,58.149286
27721800,53.01443
27722700,53.01443
27723600,48.102793
27724500,43.409414
27725400,38.929333
27726300,38.929333
27727200,34.657589
27728100,34.657589
27729000,34.657589
27729900,38.929333
27730800,38.929333
27731700,38.929333
27732600,38.929333
27733500,38.929333
27734400,34.657589
27735300,34.657589
27736200,34.657589
27737100,34.657589
27738000,30.589223
27738900,26.719273
27739800,23.042779
27740700,19.554781
27741600,16.250318
27742500,13.12443
27743400,10.172157
27744300,7.388537
27745200,4.768612
27746100,4.768612
27747000,2.307419
27747900,2.307419
27748800,0
27749700,0
27750600,0
27751500,0
27752400,0
27753300,0
27754200,0
27755100,0
27756000,0
27756900,0
27757800,0
27758700,0
27759600,0
27760500,0
27761400,0
27762300,0
27763200,0
27764100,0
27765000,0
27765900,0
27766800,0
27767700,0
27768600,0
27769500,0
27770400,0
27771300,0
27772200,0
27773100,0
27774000,0
27774900,0
27775800,0
27776700,0
27777600,0
27778500,0
27779400,0
27780300,0
27781200,0
27782100,0
27783000,0
27783900,0
27784800,0
27785700,0
27786600,0
27787500,0
27788400,0
27789300,0
27790200,0
27791100,0
27792000,0
27792900,2.307419
27793800,2.307419
27794700,4.768612
27795600,4.768612
27796500,4.768612
27797400,4.768612
27798300,4.768612
27799200,4.768612
27800100,4.768612
27801000,4.768612
27801900,4.768612
27802800,2.307419
27803700,2.307419
27804600,2.307419
27805500,0
27806400,0
27807300,0
27808200,0
27809100,0
27810000,0
27810900,0
27811800,0
27812700,0
27813600,0
27814500,0
27815400,0
27816300,0
27817200,0
27818100,0
27819000,0
27819900,0
27820800,0
27821700,0
27822600,0
27823500,0
27824400,0
27825300,0
27826200,0
27827100,0
27828000,0
27828900,0
27829800,0
27830700,0
27831600,0
27832500,0
27833400,0
27834300,0
27835200,0
27836100,0
27837000,0
27837900,0
27838800,0
27839700,0
27840600,0
27841500,0
27842400,0
27843300,0
27844200,0
27845100,0
27846000,0
27846900,0
27847800,0
27848700,0
27849600,0
27850500,0
27851400,0
27852300,0
27853200,0
27854100,0
27855000,0
27855900,0
27856800,0
27857700,0
27858600,0
27859500,0
27860400,0
27861300,0
27862200,0
27863100,0
27864000,0
27864900,0
27865800,0
27866700,0
27867600,0
27868500,0
27869400,0
27870300,0
27871200,0
27872100,0
27873000,0
27873900,0
27874800,0
27875700,0
27876600,0
27877500,0
27878400,0
27879300,0
27880200,0
27881100,0
27882000,0
27882900,0
27883800,0
27884700,0
27885600,0
27886500,0
27887400,0
27888300,0
27889200,0
27890100,0
27891000,0
27891900,0
27892800,0
27893700,0
27894600,0
27895500,0
27896400,0
27897300,0
27898200,0
27899100,0
27900000,0
27900900,0
27901800,0
27902700,0
27903600,0
27904500,0
27905400,0
27906300,0
27907200,0
27908100,0
27909000,0
27909900,0
27910800,0
27911700,0
27912600,0
27913500,0
27914400,0
27915300,0
27916200,0
27917100,0
27918000,0
27918900,0
27919800,0
27920700,0
27921600,0
27922500,0
27923400,0
27924300,0
27925200,0
27926100,0
27927000,0
27927900,0
27928800,0
27929700,0
27930600,0
27931500,0
27932400,0
27933300,0
27934200,0
27935100,0
27936000,0
27936900,0
27937800,0
27938700,0
27939600,0
27940500,0
27941400,0
27942300,0
27943200,0
27944100,0
27945000,0
27945900,0
27946800,0
27947700,0
27948600,0
27949500,0
27950400,0
27951300,0
27952200,0
27953100,0
27954000,0
27954900,0
27955800,0
27956700,0
27957600,0
27958500,0
27959400,0
27960300,0
27961200,0
27962100,0
27963000,0
27963900,0
27964800,0
27965700,0
27966600,0
27967500,0
27968400,0
27969300,0
27970200,0
27971100,0
27972000,0
27972900,0
27973800,0
27974700,0
27975600,0
27976500,0
27977400,0
27978300,0
27979200,0
27980100,0
27981000,0
27981900,0
27982800,0
27983700,0
27984600,0
27985500,0
27986400,0
27987300,0
27988200,0
27989100,0
27990000,0
27990900,0
27991800,0
27992700,0
27993600,0
27994500,0
27995400,0
27996300,0
27997200,0
27998100,0
27999000,0
27999900,0
28000800,0
28001700,0
28002600,0
28003500,0
28004400,0
28005300,0
28006200,0
28007100,0
28008000,0
28008900,0
28009800,0
28010700,0
28011600,0
28012500,0
28013400,0
28014300,0
28015200,0
28016100,0
28017000,0
28017900,0
28018800,0
28019700,0
28020600,0
28021500,0
28022400,0
28023300,0
28024200,0
28025100,0
28026000,0
28026900,0
28027800,0
28028700,0
28029600,0
28030500,0
28031400,0
28032300,0
28033200,0
28034100,0
28035000,0
28035900,0
28036800,0
28037700,0
28038600,0
28039500,0
28040400,0
28041300,0
28042200,0
28043100,0
28044000,0
28044900,0
28045800,0
28046700,0
28047600,0
28048500,0
28049400,0
28050300,0
28051200,0
28052100,0
28053000,0
28053900,0
28054800,0
28055700,0
28056600,0
28057500,0
28058400,0
28059300,0
28060200,0
28061100,0
28062000,0
28062900,0
28063800,0
28064700,0
28065600,0
28066500,0
28067400,0
28068300,0
28069200,0
28070100,0
28071000,0
28071900,0
28072800,0
28073700,2.307419
28074600,2.307419
28075500,2.307419
28076400,2.307419
28077300,2.307419
28078200,2.307419
28079100,2.307419
28080000,7.388537
28080900,7.388537
28081800,7.388537
28082700,7.388537
28083600,7.388537
28084500,7.388537
28085400,4.768612
28086300,4.768612
28087200,4.768612
28088100,2.307419
28089000,0
28089900,0
28090800,0
28091700,0
28092600,0
28093500,0
28094400,0
28095300,0
28096200,0
28097100,0
28098000,0
28098900,0
28099800,0
28100700,0
28101600,0
28102500,2.307419
28103400,2.307419
28104300,4.768612
28105200,4.768612
28106100,4.768612
28107000,7.388537
28107900,7.388537
28108800,10.172157
28109700,10.172157
28110600,10.172157
28111500,10.172157
28112400,10.172157
28113300,10.172157
28114200,13.12443
28115100,13.12443
28116000,13.12443
28116900,13.12443
28117800,16.250318
28118700,16.250318
28119600,19.554781
28120500,19.554781
28121400,19.554781
28122300,23.042779
28123200,23.042779
28124100,23.042779
28125000,23.042779
28125900,26.719273
28126800,26.719273
28127700,26.719273
28128600,23.042779
28129500,23.042779
28130400,23.042779
28131300,23.042779
28132200,19.554781
28133100,19.554781
28134000,19.554781
28134900,23.042779
28135800,26.719273
28136700,30.589223
28137600,30.589223
28138500,38.929333
28139400,43.409414
28140300,48.102793
28141200,53.01443
28142100,53.01443
28143000,58.149286
28143900,63.51232
28144800,63.51232
28145700,69.108495
28146600,69.108495
28147500,74.942769
28148400,74.942769
28149300,74.942769
28150200,74.942769
28151100,74.942769
28152000,74.942769
28152900,81.020103
28153800,81.020103
28154700,87.345458
28155600,87.345458
28156500,87.345458
28157400,87.345458
28158300,87.345458
28159200,87.345458
28160100,81.020103
28161000,74.942769
28161900,69.108495
28162800,63.51232
28163700,63.51232
28164600,63.51232
28165500,63.51232
28166400,48.102793
28167300,43.409414
28168200,34.657589
28169100,30.589223
28170000,26.719273
28170900,23.042779
28171800,19.554781
28172700,16.250318
28173600,13.12443
28174500,16.250318
28175400,16.250318
28176300,16.250318
28177200,19.554781
28178100,19.554781
28179000,23.042779
28179900,26.719273
28180800,26.719273
28181700,30.589223
28182600,30.589223
28183500,34.657589
28184400,38.929333
28185300,38.929333
28186200,38.929333
28187100,38.929333
28188000,43.409414
28188900,43.409414
28189800,43.409414
28190700,48.102793
28191600,48.102793
28192500,53.01443
28193400,53.01443
28194300,58.149286
28195200,63.51232
28196100,58.149286
28197000,58.149286
28197900,58.149286
28198800,53.01443
28199700,53.01443
28200600,48.102793
28201500,43.409414
28202400,43.409414
28203300,38.929333
28204200,34.657589
28205100,30.589223
28206000,26.719273
28206900,26.719273
28207800,23.042779
28208700,19.554781
28209600,19.554781
28210500,13.12443
28211400,10.172157
28212300,4.768612
28213200,0
28214100,0
28215000,0
28215900,0
28216800,0
28217700,0
28218600,0
28219500,0
28220400,0
28221300,0
28222200,0
28223100,0
28224000,0
28224900,0
28225800,0
28226700,0
28227600,0
28228500,0
28229400,0
28230300,0
28231200,0
28232100,0
28233000,0
28233900,0
28234800,0
28235700,0
28236600,0
28237500,0
28238400,0
28239300,0
28240200,0
28241100,0
28242000,0
28242900,0
28243800,0
28244700,0
28245600,0
28246500,0
28247400,0
28248300,0
28249200,0
28250100,0
28251000,0
28251900,0
28252800,0
28253700,0
28254600,0
28255500,0
28256400,0
28257300,0
28258200,0
28259100,0
28260000,0
28260900,0
28261800,0
28262700,0
28263600,0
28264500,0
28265400,0
28266300,0
28267200,0
28268100,0
28269000,0
28269900,0
28270800,0
28271700,0
28272600,0
28273500,0
28274400,0
28275300,0
28276200,0
28277100,0
28278000,0
28278900,0
28279800,0
28280700,0
28281600,0
28282500,0
28283400,0
28284300,0
28285200,0
28286100,0
28287000,0
28287900,0
28288800,0
28289700,0
28290600,0
28291500,0
28292400,0
28293300,0
28294200,0
28295100,0
28296000,0
28296900,0
28297800,0
28298700,0
28299600,0
28300500,0
28301400,0
28302300,0
28303200,0
28304100,0
28305000,0
28305900,0
28306800,0
28307700,0
28308600,0
28309500,0
28310400,0
28311300,0
28312200,0
28313100,0
28314000,0
28314900,0
28315800,0
28316700,0
28317600,0
28318500,0
28319400,0
28320300,0
28321200,0
28322100,0
28323000,0
28323900,0
28324800,0
28325700,0
28326600,0
28327500,0
28328400,0
28329300,0
28330200,0
28331100,0
28332000,0
28332900,0
28333800,0
28334700,0
28335600,0
28336500,0
28337400,0
28338300,0
28339200,0
28340100,0
28341000,0
28341900,0
28342800,0
28343700,0
28344600,0
28345500,0
28346400,0
28347300,0
28348200,0
28349100,0
28350000,0
28350900,0
28351800,0
28352700,0
28353600,0
28354500,0
28355400,0
28356300,0
28357200,0
28358100,0
28359000,0
28359900,0
28360800,0
28361700,0
28362600,0
28363500,0
28364400,0
28365300,0
28366200,0
28367100,0
28368000,0
28368900,0
28369800,0
28370700,0
28371600,0
28372500,0
28373400,0
28374300,0
28375200,0
28376100,0
28377000,0
28377900,0
28378800,0
28379700,0
28380600,0
28381500,0
28382400,0
28383300,0
28384200,0
28385100,0
28386000,0
28386900,0
28387800,0
28388700,0
28389600,0
28390500,0
28391400,0
28392300,0
28393200,0
28394100,0
28395000,0
28395900,0
28396800,0
28397700,0
28398600,0
28399500,0
28400400,0
28401300,0
28402200,0
28403100,0
28404000,0
28404900,0
28405800,0
28406700,0
28407600,0
28408500,0
28409400,0
28410300,0
28411200,0
28412100,0
28413000,0
28413900,0
28414800,0
28415700,0
28416600,0
28417500,0
28418400,0
28419300,0
